group_dim,group_value,model_name,split,n_samples,rejection_rate,pr_auc,roc_auc,precision,recall,f1,low_support
language,JavaScript,qwq_reasoning_llm,val,70,0.2286,0.1765,0.3281,0.1176,0.25,0.16,False
language,Ruby,qwq_reasoning_llm,val,45,0.0444,0.1536,0.6105,0.0909,0.5,0.1538,False
language,Assembly,qwq_reasoning_llm,val,1,1.0,,,0.0,0.0,0.0,True
language,Clojure,qwq_reasoning_llm,val,1,1.0,,,1.0,1.0,1.0,True
language,CodeQL,qwq_reasoning_llm,val,1,1.0,,,0.0,0.0,0.0,True
language,Dockerfile,qwq_reasoning_llm,val,1,0.0,,,0.0,0.0,0.0,True
language,HTML,qwq_reasoning_llm,val,1,0.0,,,0.0,0.0,0.0,True
language,Julia,qwq_reasoning_llm,val,3,0.0,,,0.0,0.0,0.0,True
language,Jupyter Notebook,qwq_reasoning_llm,val,3,1.0,,,1.0,1.0,1.0,True
language,MATLAB,qwq_reasoning_llm,val,1,0.0,,,0.0,0.0,0.0,True
language,MDX,qwq_reasoning_llm,val,3,0.0,,,0.0,0.0,0.0,True
language,MLIR,qwq_reasoning_llm,val,1,1.0,,,1.0,1.0,1.0,True
language,Shell,qwq_reasoning_llm,val,2,0.0,,,0.0,0.0,0.0,True
language,Solidity,qwq_reasoning_llm,val,1,0.0,,,0.0,0.0,0.0,True
language,TypeSpec,qwq_reasoning_llm,val,2,1.0,,,1.0,0.5,0.6667,True
language,Vim Script,qwq_reasoning_llm,val,2,0.0,,,0.0,0.0,0.0,True
language,Vue,qwq_reasoning_llm,test,4,0.25,1.0,1.0,0.5,1.0,0.6667,True
language,Julia,qwq_reasoning_llm,test,3,0.6667,1.0,1.0,1.0,0.5,0.6667,True
language,Kotlin,qwq_reasoning_llm,test,11,0.7273,0.9381,0.7917,1.0,0.625,0.7692,True
language,Swift,qwq_reasoning_llm,test,12,0.5,0.7663,0.7778,0.8,0.6667,0.7273,True
language,C++,qwq_reasoning_llm,test,42,0.4762,0.71,0.6761,0.875,0.35,0.5,False
language,PHP,qwq_reasoning_llm,test,8,0.5,0.6929,0.625,1.0,0.25,0.4,True
language,F#,qwq_reasoning_llm,test,7,0.5714,0.5845,0.4167,0.0,0.0,0.0,True
language,Circom,qwq_reasoning_llm,test,15,0.5333,0.548,0.4643,0.5,0.625,0.5556,True
language,JavaScript,qwq_reasoning_llm,test,50,0.26,0.502,0.6435,0.3158,0.4615,0.375,False
language,Java,qwq_reasoning_llm,test,55,0.4364,0.4819,0.4798,0.5,0.2083,0.2941,False
language,C#,qwq_reasoning_llm,test,329,0.4255,0.4806,0.5685,0.4583,0.3143,0.3729,False
language,Rust,qwq_reasoning_llm,test,93,0.3441,0.477,0.5943,0.5909,0.4062,0.4815,False
language,Ruby,qwq_reasoning_llm,test,50,0.1,0.4748,0.8089,0.1579,0.6,0.25,False
language,TypeScript,qwq_reasoning_llm,test,479,0.3403,0.4413,0.5355,0.4138,0.2945,0.3441,False
language,Bicep,qwq_reasoning_llm,test,7,0.5714,0.4304,0.0,0.0,0.0,0.0,True
language,Python,qwq_reasoning_llm,test,251,0.3267,0.41,0.553,0.4058,0.3415,0.3709,False
language,Go,qwq_reasoning_llm,test,69,0.2464,0.4053,0.56,0.3478,0.4706,0.4,False
language,C,qwq_reasoning_llm,test,24,0.3333,0.4053,0.5742,0.4286,0.375,0.4,True
language,HTML,qwq_reasoning_llm,test,22,0.0909,0.2917,0.825,0.1667,1.0,0.2857,True
language,Jupyter Notebook,qwq_reasoning_llm,test,14,0.1429,0.25,0.5,0.2,0.5,0.2857,True
language,Dart,qwq_reasoning_llm,test,6,0.1667,0.2,0.2,0.0,0.0,0.0,True
language,unknown,qwq_reasoning_llm,test,21,0.0476,0.0625,0.25,0.0,0.0,0.0,True
language,Assembly,qwq_reasoning_llm,test,1,0.0,,,0.0,0.0,0.0,True
language,CodeQL,qwq_reasoning_llm,test,1,0.0,,,0.0,0.0,0.0,True
language,Elixir,qwq_reasoning_llm,test,2,0.0,,,0.0,0.0,0.0,True
language,Jsonnet,qwq_reasoning_llm,test,1,1.0,,,0.0,0.0,0.0,True
language,MoonBit,qwq_reasoning_llm,test,3,0.0,,,0.0,0.0,0.0,True
language,Nim,qwq_reasoning_llm,test,1,1.0,,,0.0,0.0,0.0,True
language,Nushell,qwq_reasoning_llm,test,1,0.0,,,0.0,0.0,0.0,True
language,PowerShell,qwq_reasoning_llm,test,1,0.0,,,0.0,0.0,0.0,True
language,Shell,qwq_reasoning_llm,test,4,1.0,,,1.0,0.25,0.4,True
language,TypeSpec,qwq_reasoning_llm,test,9,1.0,,,1.0,0.1111,0.2,True
language,Zig,qwq_reasoning_llm,test,1,0.0,,,0.0,0.0,0.0,True
language,Dart,qwq_reasoning_llm,val,2,0.5,1.0,1.0,1.0,1.0,1.0,True
language,PowerShell,qwq_reasoning_llm,val,4,0.75,0.9167,0.6667,0.0,0.0,0.0,True
language,Zig,qwq_reasoning_llm,val,5,0.6,0.8056,0.6667,0.6667,0.6667,0.6667,True
language,Kotlin,qwq_reasoning_llm,val,9,0.7778,0.7546,0.5,0.0,0.0,0.0,True
language,Circom,qwq_reasoning_llm,val,27,0.4074,0.6823,0.7244,0.6364,0.6364,0.6364,True
language,Swift,qwq_reasoning_llm,val,10,0.5,0.6476,0.52,0.5,0.8,0.6154,True
language,PHP,qwq_reasoning_llm,val,8,0.375,0.5873,0.4667,0.25,0.3333,0.2857,True
language,Vue,qwq_reasoning_llm,val,12,0.3333,0.5263,0.5312,0.2857,0.5,0.3636,True
language,Rust,qwq_reasoning_llm,val,100,0.44,0.5132,0.5848,0.5,0.2045,0.2903,False
language,Bicep,qwq_reasoning_llm,val,3,0.3333,0.5,0.5,0.0,0.0,0.0,True
language,Java,qwq_reasoning_llm,val,29,0.3793,0.4996,0.5,0.5,0.1818,0.2667,True
language,C++,qwq_reasoning_llm,val,39,0.3333,0.469,0.5488,0.5,0.3077,0.381,False
language,MoonBit,qwq_reasoning_llm,val,9,0.3333,0.3869,0.4167,0.0,0.0,0.0,True
language,Python,qwq_reasoning_llm,val,267,0.3633,0.3776,0.5268,0.3723,0.3608,0.3665,False
language,TypeScript,qwq_reasoning_llm,val,479,0.3466,0.3733,0.5212,0.3521,0.3012,0.3247,False
language,C#,qwq_reasoning_llm,val,271,0.3284,0.3675,0.5815,0.3953,0.382,0.3886,False
language,C,qwq_reasoning_llm,val,29,0.3793,0.3376,0.3889,0.1667,0.0909,0.1176,True
language,Elixir,qwq_reasoning_llm,val,6,0.1667,0.3333,0.6,0.3333,1.0,0.5,True
language,F#,qwq_reasoning_llm,val,3,0.3333,0.3333,0.0,0.0,0.0,0.0,True
language,Go,qwq_reasoning_llm,val,117,0.2137,0.2877,0.6326,0.2917,0.28,0.2857,False
language,unknown,qwq_reasoning_llm,val,31,0.0645,0.2167,0.6552,0.0,0.0,0.0,False
language,JavaScript,qwq_reasoning_llm,val,70,0.2286,0.1765,0.3281,0.1176,0.25,0.16,False
language,Ruby,qwq_reasoning_llm,val,45,0.0444,0.1536,0.6105,0.0909,0.5,0.1538,False
language,Assembly,qwq_reasoning_llm,val,1,1.0,,,0.0,0.0,0.0,True
language,Clojure,qwq_reasoning_llm,val,1,1.0,,,1.0,1.0,1.0,True
language,CodeQL,qwq_reasoning_llm,val,1,1.0,,,0.0,0.0,0.0,True
language,Dockerfile,qwq_reasoning_llm,val,1,0.0,,,0.0,0.0,0.0,True
language,HTML,qwq_reasoning_llm,val,1,0.0,,,0.0,0.0,0.0,True
language,Julia,qwq_reasoning_llm,val,3,0.0,,,0.0,0.0,0.0,True
language,Jupyter Notebook,qwq_reasoning_llm,val,3,1.0,,,1.0,1.0,1.0,True
language,MATLAB,qwq_reasoning_llm,val,1,0.0,,,0.0,0.0,0.0,True
language,MDX,qwq_reasoning_llm,val,3,0.0,,,0.0,0.0,0.0,True
language,MLIR,qwq_reasoning_llm,val,1,1.0,,,1.0,1.0,1.0,True
language,Shell,qwq_reasoning_llm,val,2,0.0,,,0.0,0.0,0.0,True
language,Solidity,qwq_reasoning_llm,val,1,0.0,,,0.0,0.0,0.0,True
language,TypeSpec,qwq_reasoning_llm,val,2,1.0,,,1.0,0.5,0.6667,True
language,Vim Script,qwq_reasoning_llm,val,2,0.0,,,0.0,0.0,0.0,True
language,Vue,qwq_reasoning_llm,test,4,0.25,1.0,1.0,0.5,1.0,0.6667,True
language,Julia,qwq_reasoning_llm,test,3,0.6667,1.0,1.0,1.0,0.5,0.6667,True
language,Kotlin,qwq_reasoning_llm,test,11,0.7273,0.9381,0.7917,1.0,0.625,0.7692,True
language,Swift,qwq_reasoning_llm,test,12,0.5,0.7663,0.7778,0.8,0.6667,0.7273,True
language,C++,qwq_reasoning_llm,test,42,0.4762,0.71,0.6761,0.875,0.35,0.5,False
language,PHP,qwq_reasoning_llm,test,8,0.5,0.6929,0.625,1.0,0.25,0.4,True
language,F#,qwq_reasoning_llm,test,7,0.5714,0.5845,0.4167,0.0,0.0,0.0,True
language,Circom,qwq_reasoning_llm,test,15,0.5333,0.548,0.4643,0.5,0.625,0.5556,True
language,JavaScript,qwq_reasoning_llm,test,50,0.26,0.502,0.6435,0.3158,0.4615,0.375,False
language,Java,qwq_reasoning_llm,test,55,0.4364,0.4819,0.4798,0.5,0.2083,0.2941,False
language,C#,qwq_reasoning_llm,test,329,0.4255,0.4806,0.5685,0.4583,0.3143,0.3729,False
language,Rust,qwq_reasoning_llm,test,93,0.3441,0.477,0.5943,0.5909,0.4062,0.4815,False
language,Ruby,qwq_reasoning_llm,test,50,0.1,0.4748,0.8089,0.1579,0.6,0.25,False
language,TypeScript,qwq_reasoning_llm,test,479,0.3403,0.4413,0.5355,0.4138,0.2945,0.3441,False
language,Bicep,qwq_reasoning_llm,test,7,0.5714,0.4304,0.0,0.0,0.0,0.0,True
language,Python,qwq_reasoning_llm,test,251,0.3267,0.41,0.553,0.4058,0.3415,0.3709,False
language,Go,qwq_reasoning_llm,test,69,0.2464,0.4053,0.56,0.3478,0.4706,0.4,False
language,C,qwq_reasoning_llm,test,24,0.3333,0.4053,0.5742,0.4286,0.375,0.4,True
language,HTML,qwq_reasoning_llm,test,22,0.0909,0.2917,0.825,0.1667,1.0,0.2857,True
language,Jupyter Notebook,qwq_reasoning_llm,test,14,0.1429,0.25,0.5,0.2,0.5,0.2857,True
language,Dart,qwq_reasoning_llm,test,6,0.1667,0.2,0.2,0.0,0.0,0.0,True
language,unknown,qwq_reasoning_llm,test,21,0.0476,0.0625,0.25,0.0,0.0,0.0,True
language,Assembly,qwq_reasoning_llm,test,1,0.0,,,0.0,0.0,0.0,True
language,CodeQL,qwq_reasoning_llm,test,1,0.0,,,0.0,0.0,0.0,True
language,Elixir,qwq_reasoning_llm,test,2,0.0,,,0.0,0.0,0.0,True
language,Jsonnet,qwq_reasoning_llm,test,1,1.0,,,0.0,0.0,0.0,True
language,MoonBit,qwq_reasoning_llm,test,3,0.0,,,0.0,0.0,0.0,True
language,Nim,qwq_reasoning_llm,test,1,1.0,,,0.0,0.0,0.0,True
language,Nushell,qwq_reasoning_llm,test,1,0.0,,,0.0,0.0,0.0,True
language,PowerShell,qwq_reasoning_llm,test,1,0.0,,,0.0,0.0,0.0,True
language,Shell,qwq_reasoning_llm,test,4,1.0,,,1.0,0.25,0.4,True
language,TypeSpec,qwq_reasoning_llm,test,9,1.0,,,1.0,0.1111,0.2,True
language,Zig,qwq_reasoning_llm,test,1,0.0,,,0.0,0.0,0.0,True
language,Dart,qwq_reasoning_llm,val,2,0.5,1.0,1.0,1.0,1.0,1.0,True
language,PowerShell,qwq_reasoning_llm,val,4,0.75,0.9167,0.6667,0.0,0.0,0.0,True
language,Zig,qwq_reasoning_llm,val,5,0.6,0.8056,0.6667,0.6667,0.6667,0.6667,True
language,Kotlin,qwq_reasoning_llm,val,9,0.7778,0.7546,0.5,0.0,0.0,0.0,True
language,Circom,qwq_reasoning_llm,val,27,0.4074,0.6823,0.7244,0.6364,0.6364,0.6364,True
language,Swift,qwq_reasoning_llm,val,10,0.5,0.6476,0.52,0.5,0.8,0.6154,True
language,PHP,qwq_reasoning_llm,val,8,0.375,0.5873,0.4667,0.25,0.3333,0.2857,True
language,Vue,qwq_reasoning_llm,val,12,0.3333,0.5263,0.5312,0.2857,0.5,0.3636,True
language,Rust,qwq_reasoning_llm,val,100,0.44,0.5132,0.5848,0.5,0.2045,0.2903,False
language,Bicep,qwq_reasoning_llm,val,3,0.3333,0.5,0.5,0.0,0.0,0.0,True
language,Java,qwq_reasoning_llm,val,29,0.3793,0.4996,0.5,0.5,0.1818,0.2667,True
language,C++,qwq_reasoning_llm,val,39,0.3333,0.469,0.5488,0.5,0.3077,0.381,False
language,MoonBit,qwq_reasoning_llm,val,9,0.3333,0.3869,0.4167,0.0,0.0,0.0,True
language,Python,qwq_reasoning_llm,val,267,0.3633,0.3776,0.5268,0.3723,0.3608,0.3665,False
language,TypeScript,qwq_reasoning_llm,val,479,0.3466,0.3733,0.5212,0.3521,0.3012,0.3247,False
language,C#,qwq_reasoning_llm,val,271,0.3284,0.3675,0.5815,0.3953,0.382,0.3886,False
language,C,qwq_reasoning_llm,val,29,0.3793,0.3376,0.3889,0.1667,0.0909,0.1176,True
language,Elixir,qwq_reasoning_llm,val,6,0.1667,0.3333,0.6,0.3333,1.0,0.5,True
language,F#,qwq_reasoning_llm,val,3,0.3333,0.3333,0.0,0.0,0.0,0.0,True
language,Go,qwq_reasoning_llm,val,117,0.2137,0.2877,0.6326,0.2917,0.28,0.2857,False
language,unknown,qwq_reasoning_llm,val,31,0.0645,0.2167,0.6552,0.0,0.0,0.0,False
language,JavaScript,qwq_reasoning_llm,val,70,0.2286,0.1765,0.3281,0.1176,0.25,0.16,False
language,Ruby,qwq_reasoning_llm,val,45,0.0444,0.1536,0.6105,0.0909,0.5,0.1538,False
language,Assembly,qwq_reasoning_llm,val,1,1.0,,,0.0,0.0,0.0,True
language,Clojure,qwq_reasoning_llm,val,1,1.0,,,1.0,1.0,1.0,True
language,CodeQL,qwq_reasoning_llm,val,1,1.0,,,0.0,0.0,0.0,True
language,Dockerfile,qwq_reasoning_llm,val,1,0.0,,,0.0,0.0,0.0,True
language,HTML,qwq_reasoning_llm,val,1,0.0,,,0.0,0.0,0.0,True
language,Julia,qwq_reasoning_llm,val,3,0.0,,,0.0,0.0,0.0,True
language,Jupyter Notebook,qwq_reasoning_llm,val,3,1.0,,,1.0,1.0,1.0,True
language,MATLAB,qwq_reasoning_llm,val,1,0.0,,,0.0,0.0,0.0,True
language,MDX,qwq_reasoning_llm,val,3,0.0,,,0.0,0.0,0.0,True
language,MLIR,qwq_reasoning_llm,val,1,1.0,,,1.0,1.0,1.0,True
language,Shell,qwq_reasoning_llm,val,2,0.0,,,0.0,0.0,0.0,True
language,Solidity,qwq_reasoning_llm,val,1,0.0,,,0.0,0.0,0.0,True
language,TypeSpec,qwq_reasoning_llm,val,2,1.0,,,1.0,0.5,0.6667,True
language,Vim Script,qwq_reasoning_llm,val,2,0.0,,,0.0,0.0,0.0,True
language,Vue,qwq_reasoning_llm,test,4,0.25,1.0,1.0,0.5,1.0,0.6667,True
language,Julia,qwq_reasoning_llm,test,3,0.6667,1.0,1.0,1.0,0.5,0.6667,True
language,Kotlin,qwq_reasoning_llm,test,11,0.7273,0.9381,0.7917,1.0,0.625,0.7692,True
language,Swift,qwq_reasoning_llm,test,12,0.5,0.7663,0.7778,0.8,0.6667,0.7273,True
language,C++,qwq_reasoning_llm,test,42,0.4762,0.71,0.6761,0.875,0.35,0.5,False
language,PHP,qwq_reasoning_llm,test,8,0.5,0.6929,0.625,1.0,0.25,0.4,True
language,F#,qwq_reasoning_llm,test,7,0.5714,0.5845,0.4167,0.0,0.0,0.0,True
language,Circom,qwq_reasoning_llm,test,15,0.5333,0.548,0.4643,0.5,0.625,0.5556,True
language,JavaScript,qwq_reasoning_llm,test,50,0.26,0.502,0.6435,0.3158,0.4615,0.375,False
language,Java,qwq_reasoning_llm,test,55,0.4364,0.4819,0.4798,0.5,0.2083,0.2941,False
language,C#,qwq_reasoning_llm,test,329,0.4255,0.4806,0.5685,0.4583,0.3143,0.3729,False
language,Rust,qwq_reasoning_llm,test,93,0.3441,0.477,0.5943,0.5909,0.4062,0.4815,False
language,Ruby,qwq_reasoning_llm,test,50,0.1,0.4748,0.8089,0.1579,0.6,0.25,False
language,TypeScript,qwq_reasoning_llm,test,479,0.3403,0.4413,0.5355,0.4138,0.2945,0.3441,False
language,Bicep,qwq_reasoning_llm,test,7,0.5714,0.4304,0.0,0.0,0.0,0.0,True
language,Python,qwq_reasoning_llm,test,251,0.3267,0.41,0.553,0.4058,0.3415,0.3709,False
language,Go,qwq_reasoning_llm,test,69,0.2464,0.4053,0.56,0.3478,0.4706,0.4,False
language,C,qwq_reasoning_llm,test,24,0.3333,0.4053,0.5742,0.4286,0.375,0.4,True
language,HTML,qwq_reasoning_llm,test,22,0.0909,0.2917,0.825,0.1667,1.0,0.2857,True
language,Jupyter Notebook,qwq_reasoning_llm,test,14,0.1429,0.25,0.5,0.2,0.5,0.2857,True
language,Dart,qwq_reasoning_llm,test,6,0.1667,0.2,0.2,0.0,0.0,0.0,True
language,unknown,qwq_reasoning_llm,test,21,0.0476,0.0625,0.25,0.0,0.0,0.0,True
language,Assembly,qwq_reasoning_llm,test,1,0.0,,,0.0,0.0,0.0,True
language,CodeQL,qwq_reasoning_llm,test,1,0.0,,,0.0,0.0,0.0,True
language,Elixir,qwq_reasoning_llm,test,2,0.0,,,0.0,0.0,0.0,True
language,Jsonnet,qwq_reasoning_llm,test,1,1.0,,,0.0,0.0,0.0,True
language,MoonBit,qwq_reasoning_llm,test,3,0.0,,,0.0,0.0,0.0,True
language,Nim,qwq_reasoning_llm,test,1,1.0,,,0.0,0.0,0.0,True
language,Nushell,qwq_reasoning_llm,test,1,0.0,,,0.0,0.0,0.0,True
language,PowerShell,qwq_reasoning_llm,test,1,0.0,,,0.0,0.0,0.0,True
language,Shell,qwq_reasoning_llm,test,4,1.0,,,1.0,0.25,0.4,True
language,TypeSpec,qwq_reasoning_llm,test,9,1.0,,,1.0,0.1111,0.2,True
language,Zig,qwq_reasoning_llm,test,1,0.0,,,0.0,0.0,0.0,True
